state,county,NHGISST,NHGISCTY,race,sex,birth_yr,bpl,n
California,Yuba,060,1150,5,1,1912,6,3
California,Yuba,060,1150,5,1,1913,6,2
California,Yuba,060,1150,5,1,1913,15,1
California,Yuba,060,1150,5,1,1914,6,2
California,Yuba,060,1150,5,1,1914,15,1
California,Yuba,060,1150,5,1,1915,6,5
California,Yuba,060,1150,5,1,1916,6,2
California,Yuba,060,1150,5,1,1917,6,1
California,Yuba,060,1150,5,1,1918,6,5
California,Yuba,060,1150,5,1,1918,41,1
California,Yuba,060,1150,5,1,1919,6,8
California,Yuba,060,1150,5,1,1920,6,8
California,Yuba,060,1150,5,1,1921,6,7
California,Yuba,060,1150,5,1,1922,6,7
California,Yuba,060,1150,5,1,1923,6,5
California,Yuba,060,1150,5,1,1924,6,9
California,Yuba,060,1150,5,1,1925,6,7
California,Yuba,060,1150,5,1,1926,6,7
California,Yuba,060,1150,5,1,1927,6,5
California,Yuba,060,1150,5,1,1928,6,6
California,Yuba,060,1150,5,1,1929,6,6
California,Yuba,060,1150,5,1,1930,6,8
California,Yuba,060,1150,5,1,1931,6,6
California,Yuba,060,1150,5,1,1932,6,6
California,Yuba,060,1150,5,1,1933,6,5
California,Yuba,060,1150,5,1,1934,6,1
California,Yuba,060,1150,5,1,1935,6,6
California,Yuba,060,1150,5,1,1936,6,4
California,Yuba,060,1150,5,1,1937,6,2
California,Yuba,060,1150,5,1,1938,6,5
California,Yuba,060,1150,5,1,1939,6,3
California,Yuba,060,1150,5,1,1940,6,2
California,Yuba,060,1150,5,1,1941,6,2
California,Yuba,060,1150,NA,0,1872,501,1
California,Yuba,060,1150,NA,0,1883,501,1
California,Yuba,060,1150,NA,0,1884,501,1
California,Yuba,060,1150,NA,0,1885,501,1
California,NA,NA,NA,5,0,1923,53,1
California,NA,NA,NA,5,0,1927,53,1
California,NA,NA,NA,5,1,1892,501,1
California,NA,NA,NA,5,1,1924,6,1
California,NA,NA,NA,5,1,1927,53,1
California,NA,NA,NA,5,1,1936,6,1
California,NA,NA,NA,5,1,1937,53,1
Colorado,Otero,080,0890,5,0,1919,49,1
Colorado,Otero,080,0890,5,0,1930,6,1
Colorado,Otero,080,0890,5,0,1932,6,1
Colorado,Otero,080,0890,5,1,1936,6,1
Colorado,Weld,080,1230,5,1,1918,15,1
Colorado,Weld,080,1230,5,1,1921,6,1
Florida,Pinellas,120,1030,5,0,1876,501,1
Florida,Pinellas,120,1030,5,1,1888,501,1
Hawaii,Hawaii,NA,NA,5,0,1871,501,1
Hawaii,Hawaii,NA,NA,5,0,1883,501,1
Hawaii,Hawaii,NA,NA,5,0,1884,501,1
Hawaii,Hawaii,NA,NA,5,0,1891,15,1
Hawaii,Hawaii,NA,NA,5,0,1892,501,1
Hawaii,Hawaii,NA,NA,5,0,1895,15,1
Hawaii,Hawaii,NA,NA,5,0,1895,501,1
Hawaii,Hawaii,NA,NA,5,0,1898,15,1
Hawaii,Hawaii,NA,NA,5,0,1901,15,1
Hawaii,Hawaii,NA,NA,5,0,1902,15,1
Hawaii,Hawaii,NA,NA,5,0,1903,15,1
Hawaii,Hawaii,NA,NA,5,0,1905,15,1
Hawaii,Hawaii,NA,NA,5,0,1906,15,1
Hawaii,Hawaii,NA,NA,5,0,1910,15,1
Hawaii,Hawaii,NA,NA,5,0,1915,15,2
Hawaii,Hawaii,NA,NA,5,0,1917,15,2
Hawaii,Hawaii,NA,NA,5,0,1918,15,1
Hawaii,Hawaii,NA,NA,5,0,1920,15,2
Hawaii,Hawaii,NA,NA,5,0,1921,15,2
Hawaii,Hawaii,NA,NA,5,0,1921,501,1
Hawaii,Hawaii,NA,NA,5,0,1923,15,2
Hawaii,Hawaii,NA,NA,5,0,1924,15,2
Hawaii,Hawaii,NA,NA,5,0,1925,15,3
Hawaii,Hawaii,NA,NA,5,0,1926,15,2
Hawaii,Hawaii,NA,NA,5,0,1927,15,3
Hawaii,Hawaii,NA,NA,5,0,1928,15,2
Hawaii,Hawaii,NA,NA,5,0,1929,15,7
Hawaii,Hawaii,NA,NA,5,0,1930,15,5
Hawaii,Hawaii,NA,NA,5,0,1931,15,3
Hawaii,Hawaii,NA,NA,5,0,1932,15,4
Hawaii,Hawaii,NA,NA,5,0,1933,15,5
Hawaii,Hawaii,NA,NA,5,0,1934,15,4
Hawaii,Hawaii,NA,NA,5,0,1935,15,4
Hawaii,Hawaii,NA,NA,5,0,1936,15,8
Hawaii,Hawaii,NA,NA,5,0,1937,15,2
Hawaii,Hawaii,NA,NA,5,0,1937,501,1
Hawaii,Hawaii,NA,NA,5,0,1938,15,4
Hawaii,Hawaii,NA,NA,5,0,1939,15,1
Hawaii,Hawaii,NA,NA,5,0,1940,15,5
Hawaii,Hawaii,NA,NA,5,0,1941,15,6
Hawaii,Hawaii,NA,NA,5,0,1942,15,3
Hawaii,Hawaii,NA,NA,5,1,1875,501,1
Hawaii,Hawaii,NA,NA,5,1,1893,15,1
Hawaii,Hawaii,NA,NA,5,1,1894,501,2
Hawaii,Hawaii,NA,NA,5,1,1895,501,3
Hawaii,Hawaii,NA,NA,5,1,1896,501,1
Hawaii,Hawaii,NA,NA,5,1,1897,501,1
Hawaii,Hawaii,NA,NA,5,1,1898,501,1
Hawaii,Hawaii,NA,NA,5,1,1899,501,2
Hawaii,Hawaii,NA,NA,5,1,1900,15,1
Hawaii,Hawaii,NA,NA,5,1,1900,501,2
Hawaii,Hawaii,NA,NA,5,1,1901,501,1
Hawaii,Hawaii,NA,NA,5,1,1902,15,1
Hawaii,Hawaii,NA,NA,5,1,1903,15,1
Hawaii,Hawaii,NA,NA,5,1,1903,501,2
Hawaii,Hawaii,NA,NA,5,1,1904,15,2
Hawaii,Hawaii,NA,NA,5,1,1905,15,3
Hawaii,Hawaii,NA,NA,5,1,1905,501,1
Hawaii,Hawaii,NA,NA,5,1,1908,15,4
Hawaii,Hawaii,NA,NA,5,1,1909,15,2
Hawaii,Hawaii,NA,NA,5,1,1909,501,2
Hawaii,Hawaii,NA,NA,5,1,1910,15,1
Hawaii,Hawaii,NA,NA,5,1,1911,15,2
Hawaii,Hawaii,NA,NA,5,1,1911,501,2
Hawaii,Hawaii,NA,NA,5,1,1912,15,3
Hawaii,Hawaii,NA,NA,5,1,1913,15,1
Hawaii,Hawaii,NA,NA,5,1,1913,501,2
Hawaii,Hawaii,NA,NA,5,1,1915,15,1
Hawaii,Hawaii,NA,NA,5,1,1915,501,2
Hawaii,Hawaii,NA,NA,5,1,1916,15,1
Hawaii,Hawaii,NA,NA,5,1,1917,15,1
Hawaii,Hawaii,NA,NA,5,1,1918,15,1
Hawaii,Hawaii,NA,NA,5,1,1919,501,1
Hawaii,Hawaii,NA,NA,5,1,1920,15,2
Hawaii,Hawaii,NA,NA,5,1,1922,15,3
Hawaii,Hawaii,NA,NA,5,1,1923,15,3
Hawaii,Hawaii,NA,NA,5,1,1924,15,3
Hawaii,Hawaii,NA,NA,5,1,1925,15,3
Hawaii,Hawaii,NA,NA,5,1,1926,15,5
Hawaii,Hawaii,NA,NA,5,1,1927,15,5
Hawaii,Hawaii,NA,NA,5,1,1928,15,4
Hawaii,Hawaii,NA,NA,5,1,1929,15,5
Hawaii,Hawaii,NA,NA,5,1,1929,501,1
Hawaii,Hawaii,NA,NA,5,1,1930,15,1
Hawaii,Hawaii,NA,NA,5,1,1931,15,6
Hawaii,Hawaii,NA,NA,5,1,1932,15,3
Hawaii,Hawaii,NA,NA,5,1,1933,15,3
Hawaii,Hawaii,NA,NA,5,1,1934,15,4
Hawaii,Hawaii,NA,NA,5,1,1934,501,1
Hawaii,Hawaii,NA,NA,5,1,1935,15,5
Hawaii,Hawaii,NA,NA,5,1,1936,15,4
Hawaii,Hawaii,NA,NA,5,1,1937,15,5
Hawaii,Hawaii,NA,NA,5,1,1938,15,4
Hawaii,Hawaii,NA,NA,5,1,1938,501,1
Hawaii,Hawaii,NA,NA,5,1,1939,15,2
Hawaii,Hawaii,NA,NA,5,1,1940,15,6
Hawaii,Hawaii,NA,NA,5,1,1941,15,5
Hawaii,Hawaii,NA,NA,5,1,1942,15,3
Hawaii,Hawaii,NA,NA,NA,0,1875,501,1
Hawaii,Honolulu,NA,NA,5,0,1873,501,1
Hawaii,Honolulu,NA,NA,5,0,1874,501,1
Hawaii,Honolulu,NA,NA,5,0,1879,501,1
Hawaii,Honolulu,NA,NA,5,0,1881,501,1
Hawaii,Honolulu,NA,NA,5,0,1883,501,1
Hawaii,Honolulu,NA,NA,5,0,1884,501,1
Hawaii,Honolulu,NA,NA,5,0,1885,501,1
Hawaii,Honolulu,NA,NA,5,0,1886,501,1
Hawaii,Honolulu,NA,NA,5,0,1887,501,1
Hawaii,Honolulu,NA,NA,5,0,1888,501,2
Hawaii,Honolulu,NA,NA,5,0,1889,501,2
Hawaii,Honolulu,NA,NA,5,0,1890,501,2
Hawaii,Honolulu,NA,NA,5,0,1893,15,1
Hawaii,Honolulu,NA,NA,5,0,1894,15,1
Hawaii,Honolulu,NA,NA,5,0,1895,15,1
Hawaii,Honolulu,NA,NA,5,0,1896,15,3
Hawaii,Honolulu,NA,NA,5,0,1896,501,1
Hawaii,Honolulu,NA,NA,5,0,1897,501,1
Hawaii,Honolulu,NA,NA,5,0,1898,501,1
Hawaii,Honolulu,NA,NA,5,0,1899,15,4
Hawaii,Honolulu,NA,NA,5,0,1899,501,1
Hawaii,Honolulu,NA,NA,5,0,1900,15,2
Hawaii,Honolulu,NA,NA,5,0,1901,15,1
Hawaii,Honolulu,NA,NA,5,0,1901,501,2
Hawaii,Honolulu,NA,NA,5,0,1902,15,7
Hawaii,Honolulu,NA,NA,5,0,1902,501,1
Hawaii,Honolulu,NA,NA,5,0,1903,15,7
Hawaii,Honolulu,NA,NA,5,0,1904,15,2
Hawaii,Honolulu,NA,NA,5,0,1905,15,2
Hawaii,Honolulu,NA,NA,5,0,1905,501,2
Hawaii,Honolulu,NA,NA,5,0,1906,15,1
Hawaii,Honolulu,NA,NA,5,0,1907,15,5
Hawaii,Honolulu,NA,NA,5,0,1907,501,1
Hawaii,Honolulu,NA,NA,5,0,1908,15,3
Hawaii,Honolulu,NA,NA,5,0,1909,15,3
Hawaii,Honolulu,NA,NA,5,0,1910,6,1
Hawaii,Honolulu,NA,NA,5,0,1910,15,8
Hawaii,Honolulu,NA,NA,5,0,1911,15,10
Hawaii,Honolulu,NA,NA,5,0,1912,15,8
Hawaii,Honolulu,NA,NA,5,0,1913,15,4
Hawaii,Honolulu,NA,NA,5,0,1914,15,8
Hawaii,Honolulu,NA,NA,5,0,1915,6,1
Hawaii,Honolulu,NA,NA,5,0,1915,15,12
Hawaii,Honolulu,NA,NA,5,0,1916,15,14
Hawaii,Honolulu,NA,NA,5,0,1917,15,21
Hawaii,Honolulu,NA,NA,5,0,1918,15,17
Hawaii,Honolulu,NA,NA,5,0,1919,15,16
Hawaii,Honolulu,NA,NA,5,0,1920,15,32
Hawaii,Honolulu,NA,NA,5,0,1921,6,1
Hawaii,Honolulu,NA,NA,5,0,1921,15,28
Hawaii,Honolulu,NA,NA,5,0,1922,15,15
Hawaii,Honolulu,NA,NA,5,0,1922,16,2
Hawaii,Honolulu,NA,NA,5,0,1922,501,1
Hawaii,Honolulu,NA,NA,5,0,1923,15,16
Hawaii,Honolulu,NA,NA,5,0,1924,15,11
Hawaii,Honolulu,NA,NA,5,0,1924,501,1
Hawaii,Honolulu,NA,NA,5,0,1925,15,3
Hawaii,Honolulu,NA,NA,5,0,1926,15,5
Hawaii,Honolulu,NA,NA,5,0,1927,15,4
Hawaii,Honolulu,NA,NA,5,0,1928,15,8
Hawaii,Honolulu,NA,NA,5,0,1929,15,5
Hawaii,Honolulu,NA,NA,5,0,1929,300,1
Hawaii,Honolulu,NA,NA,5,0,1930,15,7
Hawaii,Honolulu,NA,NA,5,0,1931,15,7
Hawaii,Honolulu,NA,NA,5,0,1932,15,6
Hawaii,Honolulu,NA,NA,5,0,1933,15,6
Hawaii,Honolulu,NA,NA,5,0,1934,15,4
Hawaii,Honolulu,NA,NA,5,0,1935,15,2
Hawaii,Honolulu,NA,NA,5,0,1935,501,1
Hawaii,Honolulu,NA,NA,5,0,1936,15,5
Hawaii,Honolulu,NA,NA,5,0,1937,15,8
Hawaii,Honolulu,NA,NA,5,0,1938,15,2
Hawaii,Honolulu,NA,NA,5,0,1939,15,7
Hawaii,Honolulu,NA,NA,5,0,1940,15,6
Hawaii,Honolulu,NA,NA,5,0,1941,15,4
Hawaii,Honolulu,NA,NA,5,0,1942,15,6
Hawaii,Honolulu,NA,NA,5,1,1874,501,1
Hawaii,Honolulu,NA,NA,5,1,1875,501,1
Hawaii,Honolulu,NA,NA,5,1,1880,501,1
Hawaii,Honolulu,NA,NA,5,1,1881,501,1
Hawaii,Honolulu,NA,NA,5,1,1883,501,2
Hawaii,Honolulu,NA,NA,5,1,1884,501,1
Hawaii,Honolulu,NA,NA,5,1,1888,501,1
Hawaii,Honolulu,NA,NA,5,1,1890,501,1
Hawaii,Honolulu,NA,NA,5,1,1891,501,1
Hawaii,Honolulu,NA,NA,5,1,1892,501,2
Hawaii,Honolulu,NA,NA,5,1,1894,501,2
Hawaii,Honolulu,NA,NA,5,1,1895,15,1
Hawaii,Honolulu,NA,NA,5,1,1896,15,2
Hawaii,Honolulu,NA,NA,5,1,1896,501,1
Hawaii,Honolulu,NA,NA,5,1,1897,15,1
Hawaii,Honolulu,NA,NA,5,1,1897,501,3
Hawaii,Honolulu,NA,NA,5,1,1898,501,1
Hawaii,Honolulu,NA,NA,5,1,1900,501,2
Hawaii,Honolulu,NA,NA,5,1,1901,15,1
Hawaii,Honolulu,NA,NA,5,1,1901,501,2
Hawaii,Honolulu,NA,NA,5,1,1902,15,2
Hawaii,Honolulu,NA,NA,5,1,1902,501,3
Hawaii,Honolulu,NA,NA,5,1,1903,501,2
Hawaii,Honolulu,NA,NA,5,1,1904,15,1
Hawaii,Honolulu,NA,NA,5,1,1905,15,2
Hawaii,Honolulu,NA,NA,5,1,1906,15,2
Hawaii,Honolulu,NA,NA,5,1,1907,6,1
Hawaii,Honolulu,NA,NA,5,1,1907,15,1
Hawaii,Honolulu,NA,NA,5,1,1908,6,1
Hawaii,Honolulu,NA,NA,5,1,1908,15,4
Hawaii,Honolulu,NA,NA,5,1,1908,501,1
Hawaii,Honolulu,NA,NA,5,1,1909,15,1
Hawaii,Honolulu,NA,NA,5,1,1910,15,5
Hawaii,Honolulu,NA,NA,5,1,1910,501,1
Hawaii,Honolulu,NA,NA,5,1,1911,15,6
Hawaii,Honolulu,NA,NA,5,1,1912,15,3
Hawaii,Honolulu,NA,NA,5,1,1912,501,1
Hawaii,Honolulu,NA,NA,5,1,1913,15,7
Hawaii,Honolulu,NA,NA,5,1,1913,501,1
Hawaii,Honolulu,NA,NA,5,1,1914,15,6
Hawaii,Honolulu,NA,NA,5,1,1915,15,3
Hawaii,Honolulu,NA,NA,5,1,1916,15,4
Hawaii,Honolulu,NA,NA,5,1,1917,15,8
Hawaii,Honolulu,NA,NA,5,1,1918,15,5
Hawaii,Honolulu,NA,NA,5,1,1919,15,3
Hawaii,Honolulu,NA,NA,5,1,1920,15,4
Hawaii,Honolulu,NA,NA,5,1,1920,501,2
Hawaii,Honolulu,NA,NA,5,1,1921,15,2
Hawaii,Honolulu,NA,NA,5,1,1922,15,6
Hawaii,Honolulu,NA,NA,5,1,1922,501,1
Hawaii,Honolulu,NA,NA,5,1,1923,15,2
Hawaii,Honolulu,NA,NA,5,1,1924,15,2
Hawaii,Honolulu,NA,NA,5,1,1925,15,5
Hawaii,Honolulu,NA,NA,5,1,1925,300,1
Hawaii,Honolulu,NA,NA,5,1,1926,15,4
Hawaii,Honolulu,NA,NA,5,1,1926,501,1
Hawaii,Honolulu,NA,NA,5,1,1927,15,5
Hawaii,Honolulu,NA,NA,5,1,1927,300,1
Hawaii,Honolulu,NA,NA,5,1,1928,15,7
Hawaii,Honolulu,NA,NA,5,1,1929,15,8
Hawaii,Honolulu,NA,NA,5,1,1930,15,5
Hawaii,Honolulu,NA,NA,5,1,1930,501,1
Hawaii,Honolulu,NA,NA,5,1,1931,6,1
Hawaii,Honolulu,NA,NA,5,1,1931,15,4
Hawaii,Honolulu,NA,NA,5,1,1932,15,3
Hawaii,Honolulu,NA,NA,5,1,1933,15,3
Hawaii,Honolulu,NA,NA,5,1,1934,15,8
Hawaii,Honolulu,NA,NA,5,1,1935,15,6
Hawaii,Honolulu,NA,NA,5,1,1935,NA,1
Hawaii,Honolulu,NA,NA,5,1,1936,15,2
Hawaii,Honolulu,NA,NA,5,1,1937,15,9
Hawaii,Honolulu,NA,NA,5,1,1938,15,9
Hawaii,Honolulu,NA,NA,5,1,1939,15,4
Hawaii,Honolulu,NA,NA,5,1,1940,15,8
Hawaii,Honolulu,NA,NA,5,1,1941,15,3
Hawaii,Honolulu,NA,NA,5,1,1942,15,6
Hawaii,Honolulu,NA,NA,NA,0,1910,15,1
Hawaii,Honolulu,NA,NA,NA,0,1911,15,1
Hawaii,Kauai,NA,NA,5,0,1903,15,1
Hawaii,Kauai,NA,NA,5,0,1907,15,1
Hawaii,Kauai,NA,NA,5,0,1908,15,2
Hawaii,Kauai,NA,NA,5,0,1910,15,1
Hawaii,Kauai,NA,NA,5,0,1911,15,1
Hawaii,Kauai,NA,NA,5,0,1913,15,1
Hawaii,Kauai,NA,NA,5,0,1914,15,1
Hawaii,Kauai,NA,NA,5,0,1915,15,1
Hawaii,Kauai,NA,NA,5,0,1917,15,2
Hawaii,Kauai,NA,NA,5,0,1917,501,1
Hawaii,Kauai,NA,NA,5,0,1918,15,2
Hawaii,Kauai,NA,NA,5,0,1919,15,2
Hawaii,Kauai,NA,NA,5,0,1920,501,1
Hawaii,Kauai,NA,NA,5,0,1921,15,1
Hawaii,Kauai,NA,NA,5,0,1922,15,1
Hawaii,Kauai,NA,NA,5,0,1923,15,1
Hawaii,Kauai,NA,NA,5,0,1925,15,1
Hawaii,Kauai,NA,NA,5,0,1925,501,1
Hawaii,Kauai,NA,NA,5,0,1928,15,3
Hawaii,Kauai,NA,NA,5,0,1932,15,3
Hawaii,Kauai,NA,NA,5,0,1933,15,2
Hawaii,Kauai,NA,NA,5,0,1935,15,2
Hawaii,Kauai,NA,NA,5,0,1936,15,1
Hawaii,Kauai,NA,NA,5,0,1937,15,1
Hawaii,Kauai,NA,NA,5,0,1938,15,2
Hawaii,Kauai,NA,NA,5,0,1939,15,2
Hawaii,Kauai,NA,NA,5,0,1940,15,3
Hawaii,Kauai,NA,NA,5,0,1941,15,3
Hawaii,Kauai,NA,NA,5,0,1942,15,4
Hawaii,Kauai,NA,NA,5,1,1881,501,1
Hawaii,Kauai,NA,NA,5,1,1885,501,1
Hawaii,Kauai,NA,NA,5,1,1889,501,1
Hawaii,Kauai,NA,NA,5,1,1894,501,1
Hawaii,Kauai,NA,NA,5,1,1897,501,1
Hawaii,Kauai,NA,NA,5,1,1900,501,1
Hawaii,Kauai,NA,NA,5,1,1902,15,1
Hawaii,Kauai,NA,NA,5,1,1903,15,1
Hawaii,Kauai,NA,NA,5,1,1905,15,1
Hawaii,Kauai,NA,NA,5,1,1908,501,1
Hawaii,Kauai,NA,NA,5,1,1910,501,1
Hawaii,Kauai,NA,NA,5,1,1912,15,2
Hawaii,Kauai,NA,NA,5,1,1913,501,1
Hawaii,Kauai,NA,NA,5,1,1915,15,2
Hawaii,Kauai,NA,NA,5,1,1916,501,1
Hawaii,Kauai,NA,NA,5,1,1917,15,2
Hawaii,Kauai,NA,NA,5,1,1918,15,1
Hawaii,Kauai,NA,NA,5,1,1919,6,1
Hawaii,Kauai,NA,NA,5,1,1919,15,4
Hawaii,Kauai,NA,NA,5,1,1920,15,2
Hawaii,Kauai,NA,NA,5,1,1921,15,2
Hawaii,Kauai,NA,NA,5,1,1923,15,1
Hawaii,Kauai,NA,NA,5,1,1924,501,1
Hawaii,Kauai,NA,NA,5,1,1926,15,1
Hawaii,Kauai,NA,NA,5,1,1926,501,1
Hawaii,Kauai,NA,NA,5,1,1927,501,1
Hawaii,Kauai,NA,NA,5,1,1929,15,1
Hawaii,Kauai,NA,NA,5,1,1930,15,2
Hawaii,Kauai,NA,NA,5,1,1934,6,1
Hawaii,Kauai,NA,NA,5,1,1934,15,2
Hawaii,Kauai,NA,NA,5,1,1935,6,1
Hawaii,Kauai,NA,NA,5,1,1935,15,1
Hawaii,Kauai,NA,NA,5,1,1937,15,1
Hawaii,Kauai,NA,NA,5,1,1939,15,1
Hawaii,Kauai,NA,NA,5,1,1940,15,1
Hawaii,Kauai,NA,NA,5,1,1942,15,1
Hawaii,Maui,NA,NA,5,0,1894,15,1
Hawaii,Maui,NA,NA,5,0,1899,501,1
Hawaii,Maui,NA,NA,5,0,1902,15,1
Hawaii,Maui,NA,NA,5,0,1903,15,1
Hawaii,Maui,NA,NA,5,0,1906,15,2
Hawaii,Maui,NA,NA,5,0,1909,15,1
Hawaii,Maui,NA,NA,5,0,1910,15,1
Hawaii,Maui,NA,NA,5,0,1913,15,1
Hawaii,Maui,NA,NA,5,0,1916,15,2
Hawaii,Maui,NA,NA,5,0,1917,15,2
Hawaii,Maui,NA,NA,5,0,1918,15,2
Hawaii,Maui,NA,NA,5,0,1919,15,5
Hawaii,Maui,NA,NA,5,0,1920,15,4
Hawaii,Maui,NA,NA,5,0,1921,6,1
Hawaii,Maui,NA,NA,5,0,1921,15,2
Hawaii,Maui,NA,NA,5,0,1922,15,2
Hawaii,Maui,NA,NA,5,0,1923,15,1
Hawaii,Maui,NA,NA,5,0,1925,15,1
Hawaii,Maui,NA,NA,5,0,1926,15,1
Hawaii,Maui,NA,NA,5,0,1927,15,1
Hawaii,Maui,NA,NA,5,0,1928,15,2
Hawaii,Maui,NA,NA,5,0,1930,15,2
Hawaii,Maui,NA,NA,5,0,1931,15,2
Hawaii,Maui,NA,NA,5,0,1932,15,1
Hawaii,Maui,NA,NA,5,0,1933,15,1
Hawaii,Maui,NA,NA,5,0,1934,501,1
Hawaii,Maui,NA,NA,5,0,1935,15,2
Hawaii,Maui,NA,NA,5,0,1936,15,1
Hawaii,Maui,NA,NA,5,0,1936,NA,1
Hawaii,Maui,NA,NA,5,0,1938,15,2
Hawaii,Maui,NA,NA,5,0,1939,15,2
Hawaii,Maui,NA,NA,5,0,1940,15,1
Hawaii,Maui,NA,NA,5,0,1942,15,1
Hawaii,Maui,NA,NA,5,1,1896,501,1
Hawaii,Maui,NA,NA,5,1,1900,501,1
Hawaii,Maui,NA,NA,5,1,1901,501,1
Hawaii,Maui,NA,NA,5,1,1902,15,1
Hawaii,Maui,NA,NA,5,1,1905,501,1
Hawaii,Maui,NA,NA,5,1,1911,15,1
Hawaii,Maui,NA,NA,5,1,1911,501,2
Hawaii,Maui,NA,NA,5,1,1912,501,1
Hawaii,Maui,NA,NA,5,1,1913,15,3
Hawaii,Maui,NA,NA,5,1,1914,15,1
Hawaii,Maui,NA,NA,5,1,1917,15,2
Hawaii,Maui,NA,NA,5,1,1925,15,1
Hawaii,Maui,NA,NA,5,1,1926,15,2
Hawaii,Maui,NA,NA,5,1,1930,15,1
Hawaii,Maui,NA,NA,5,1,1931,15,2
Hawaii,Maui,NA,NA,5,1,1932,501,1
Hawaii,Maui,NA,NA,5,1,1933,NA,1
Hawaii,Maui,NA,NA,5,1,1934,15,3
Hawaii,Maui,NA,NA,5,1,1935,15,1
Hawaii,Maui,NA,NA,5,1,1936,15,1
Hawaii,Maui,NA,NA,5,1,1937,15,3
Hawaii,Maui,NA,NA,5,1,1938,15,2
Hawaii,Maui,NA,NA,5,1,1939,15,1
Hawaii,Maui,NA,NA,5,1,1939,501,1
Hawaii,Maui,NA,NA,5,1,1940,15,1
Hawaii,Maui,NA,NA,5,1,1941,15,3
Hawaii,Maui,NA,NA,5,1,1942,15,1
Hawaii,NA,NA,NA,5,0,1868,501,1
Hawaii,NA,NA,NA,5,0,1875,501,1
Hawaii,NA,NA,NA,5,0,1914,15,1
Hawaii,NA,NA,NA,5,0,1941,15,1
Hawaii,NA,NA,NA,5,0,1942,15,1
Hawaii,NA,NA,NA,5,1,1912,501,1
Hawaii,NA,NA,NA,5,1,1940,15,1
Idaho,Bannock,160,0050,5,0,1921,49,1
Idaho,Bingham,160,0110,5,0,1877,501,1
Idaho,Bingham,160,0110,5,0,1908,501,1
Idaho,Bingham,160,0110,5,0,1921,6,1
Idaho,Bonneville,160,0190,5,0,1875,501,1
Illinois,Cook,170,0310,5,0,1908,15,1
Illinois,Cook,170,0310,5,0,1913,6,1
Illinois,Cook,170,0310,5,0,1916,31,1
Illinois,Cook,170,0310,5,0,1917,41,1
Michigan,Calhoun,260,0250,5,1,1921,6,1
Missouri,Henry/Rives,290,0830,5,0,1917,6,1
Missouri,St Louis,290,1890,5,0,1903,15,1
Missouri,St Louis,290,1890,5,0,1939,29,1
Missouri,St Louis,290,1890,5,1,1912,15,1
Missouri,St Louis,290,1890,5,1,1938,29,1
Montana,Lewis and Clark,300,0490,5,0,1924,30,1
Montana,Missoula,300,0630,5,0,1899,501,1
Montana,Park,300,0670,5,0,1877,501,1
Nebraska,Douglas,310,0550,5,0,1911,501,1
Nevada,Douglas,320,0050,5,0,1886,501,1
Nevada,Lyon,320,0190,5,0,1920,6,1
Nevada,Lyon,320,0190,5,0,1922,6,1
Nevada,Lyon,320,0190,NA,0,1888,501,1
New Mexico,Curry,350,0090,5,0,1877,501,1
New Mexico,Curry,350,0090,5,0,1882,501,1
New Mexico,Curry,350,0090,5,0,1883,501,1
New Mexico,Curry,350,0090,5,0,1885,501,1
New Mexico,Curry,350,0090,5,0,1887,501,1
New Mexico,Curry,350,0090,5,0,1888,501,2
New Mexico,Curry,350,0090,5,0,1892,501,1
New Mexico,Curry,350,0090,5,0,1924,35,1
New Mexico,Curry,350,0090,5,0,1928,35,1
New Mexico,Curry,350,0090,5,0,1934,35,1
New Mexico,Curry,350,0090,5,0,1936,35,1
New Mexico,Curry,350,0090,5,1,1891,501,1
New Mexico,Curry,350,0090,5,1,1894,501,1
New Mexico,Curry,350,0090,5,1,1903,501,1
New Mexico,Curry,350,0090,5,1,1924,35,1
New Mexico,Curry,350,0090,5,1,1926,35,1
New Mexico,Curry,350,0090,5,1,1931,35,1
New Mexico,Curry,350,0090,5,1,1933,35,1
New Mexico,Curry,350,0090,5,1,1938,35,1
New Mexico,Santa Fe,350,0490,5,0,1876,501,1
New Mexico,Santa Fe,350,0490,5,0,1878,501,2
New Mexico,Santa Fe,350,0490,5,0,1912,501,1
New Mexico,Santa Fe,350,0490,NA,0,1880,501,1
New York,Chemung,360,0150,5,0,1894,15,1
New York,Chemung,360,0150,5,0,1920,6,1
New York,Chemung,360,0150,5,0,1922,6,1
New York,Dutchess,360,0270,5,0,1902,501,1
New York,NA,NA,NA,5,0,1883,501,1
New York,NA,NA,NA,5,0,1885,501,1
New York,NA,NA,NA,5,0,1887,501,1
New York,NA,NA,NA,5,0,1904,6,1
New York,NA,NA,NA,5,0,1911,15,1
New York,NA,NA,NA,5,0,1917,6,1
New York,NA,NA,NA,5,1,1909,53,1
New York,NA,NA,NA,5,1,1917,6,1
New York,NA,NA,NA,5,1,1921,53,1
New York,NA,NA,NA,5,1,1941,36,1
North Dakota,Burleigh,380,0150,5,0,1879,501,1
North Dakota,Burleigh,380,0150,5,0,1898,501,1
Oregon,Benton,410,0030,5,0,1914,41,2
Oregon,Clackamas,410,0050,5,0,1869,501,1
Oregon,Clackamas,410,0050,5,0,1873,501,1
Oregon,Clackamas,410,0050,5,0,1874,501,1
Oregon,Clackamas,410,0050,5,0,1876,501,2
Oregon,Clackamas,410,0050,5,0,1878,501,2
Oregon,Clackamas,410,0050,5,0,1880,501,2
