state,county,NHGISST,NHGISCTY,sex,birthyr,birthplace,n_z_I,p_z_I,STATEFIP,COUNTYICP,n_z,p_z,pr_intern
Washington,Jefferson,530,0310,2,1924,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,Jefferson,530,0310,2,1926,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1856,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1862,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1863,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1863,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1864,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1864,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1864,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1865,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1866,96,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1867,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1868,96,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1868,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1868,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1869,94,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1869,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1869,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1870,96,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1870,99,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1871,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1871,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1871,96,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1871,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1871,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1872,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1872,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1872,96,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1872,97,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1872,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1872,99,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1873,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1873,96,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1873,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1873,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1874,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1874,95,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1874,96,13,1.1995718451260472e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1874,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1874,99,8,7.38198058539106e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1875,93,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1875,94,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1875,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1875,96,17,1.5686708743956003e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1875,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1875,98,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1875,99,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1876,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1876,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1876,95,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1876,96,16,1.476396117078212e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1876,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1876,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1876,99,20,1.8454951463477652e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1877,90,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1877,93,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1877,94,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1877,95,9,8.304728158564943e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1877,96,22,2.0300446609825416e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1877,98,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1877,99,13,1.1995718451260472e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1878,93,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1878,94,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1878,95,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1878,96,40,3.6909902926955305e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1878,97,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1878,98,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1878,99,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1879,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1879,93,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1879,94,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1879,95,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1879,96,21,1.9377699036651533e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1879,97,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1879,98,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1879,99,9,8.304728158564943e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1880,93,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1880,94,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1880,95,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1880,96,23,2.12231941829993e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1880,97,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1880,98,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1880,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,90,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,93,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,95,8,7.38198058539106e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,96,29,2.6759679622042595e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,97,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,98,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1881,99,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1882,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1882,94,15,1.384121359760824e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1882,95,8,7.38198058539106e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1882,96,23,2.12231941829993e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1882,97,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1882,98,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1882,99,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1883,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1883,93,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1883,94,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1883,95,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1883,96,36,3.321891263425977e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1883,97,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1883,98,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1883,99,15,1.384121359760824e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1884,90,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1884,93,16,1.476396117078212e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1884,94,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1884,95,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1884,96,35,3.229616506108589e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1884,97,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1884,98,10,9.227475731738826e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1884,99,12,1.1072970878086592e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1885,82,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1885,93,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1885,94,12,1.1072970878086592e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1885,95,10,9.227475731738826e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1885,96,30,2.768242719521648e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1885,97,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1885,98,10,9.227475731738826e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1885,99,14,1.2918466024434356e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1886,93,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1886,94,16,1.476396117078212e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1886,95,12,1.1072970878086592e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1886,96,30,2.768242719521648e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1886,97,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1886,98,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1886,99,12,1.1072970878086592e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1887,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1887,93,10,9.227475731738826e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1887,94,18,1.6609456317129886e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1887,95,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1887,96,36,3.321891263425977e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1887,97,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1887,98,12,1.1072970878086592e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1887,99,17,1.5686708743956003e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1888,93,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1888,94,16,1.476396117078212e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1888,95,10,9.227475731738826e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1888,96,38,3.506440778060754e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1888,97,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1888,98,17,1.5686708743956003e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1888,99,17,1.5686708743956003e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1889,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1889,93,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1889,94,19,1.753220389030377e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1889,95,9,8.304728158564943e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1889,96,29,2.6759679622042595e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1889,97,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1889,98,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1889,99,14,1.2918466024434356e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1890,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1890,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1890,94,12,1.1072970878086592e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1890,95,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1890,96,25,2.3068689329347063e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1890,98,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1890,99,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1891,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1891,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1891,94,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1891,95,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1891,96,13,1.1995718451260472e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1891,97,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1891,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1891,99,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1892,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1892,94,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1892,95,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1892,96,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1892,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1892,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1892,99,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1893,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1893,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1893,95,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1893,96,10,9.227475731738826e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1893,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1893,98,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1893,99,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1894,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1894,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1894,95,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1894,96,8,7.38198058539106e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1894,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1894,99,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1895,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1895,94,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1895,95,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1895,96,9,8.304728158564943e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1895,98,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1895,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,11,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,73,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,90,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,95,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,96,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,98,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1896,99,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1897,93,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1897,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1897,95,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1897,96,17,1.5686708743956003e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1897,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1897,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1897,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1898,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1898,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1898,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1898,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1898,95,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1898,96,19,1.753220389030377e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1898,98,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1898,99,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,13,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,94,8,7.38198058539106e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,95,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,96,20,1.8454951463477652e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1899,NA,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,11,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,71,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,93,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,94,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,95,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,96,19,1.753220389030377e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1900,99,9,8.304728158564943e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,11,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,71,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,93,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,95,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,96,11,1.0150223304912708e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,98,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1901,99,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,11,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,70,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,74,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,93,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,94,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,95,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,96,14,1.2918466024434356e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,98,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1902,99,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,11,8,7.38198058539106e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,74,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,94,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,95,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,96,16,1.476396117078212e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,97,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1903,99,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1904,11,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1904,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1904,93,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1904,94,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1904,95,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1904,96,13,1.1995718451260472e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1904,98,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1904,99,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1905,11,7,6.459233012217178e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1905,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1905,94,4,3.69099029269553e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1905,95,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1905,96,8,7.38198058539106e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1905,97,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1905,98,3,2.768242719521648e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,11,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,12,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,92,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,98,5,4.613737865869413e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1906,99,2,1.845495146347765e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,11,14,1.2918466024434356e-4,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,12,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,24,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,72,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,81,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,90,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,93,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,94,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,95,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,96,6,5.536485439043296e-5,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,97,1,9.227475731738825e-6,NA,NA,NA,NA,NA
Washington,King,530,0330,1,1907,98,2,1.845495146347765e-5,NA,NA,NA,NA,NA
