STATEFIP,COUNTYICP,SEX,BIRTHYR,BPL,n,p,NHGISST,NHGISCTY
6,130,1,1897,501,5,3.946298766387006e-5,060,0130
6,130,2,1918,15,1,7.892597532774011e-6,060,0130
6,130,1,1894,501,3,2.3677792598322034e-5,060,0130
6,130,1,1917,6,12,9.471117039328814e-5,060,0130
6,130,1,1873,501,5,3.946298766387006e-5,060,0130
6,130,2,1937,6,7,5.524818272941808e-5,060,0130
6,130,2,1917,56,1,7.892597532774011e-6,060,0130
6,130,1,1899,501,3,2.3677792598322034e-5,060,0130
6,130,2,1924,8,1,7.892597532774011e-6,060,0130
6,130,2,1936,6,7,5.524818272941808e-5,060,0130
6,130,1,1914,16,1,7.892597532774011e-6,060,0130
6,130,2,1912,6,3,2.3677792598322034e-5,060,0130
6,130,2,1934,6,6,4.735558519664407e-5,060,0130
6,130,2,1918,501,1,7.892597532774011e-6,060,0130
6,130,1,1915,8,1,7.892597532774011e-6,060,0130
6,130,2,1902,501,2,1.5785195065548023e-5,060,0130
6,130,2,1887,501,1,7.892597532774011e-6,060,0130
6,130,2,1912,15,1,7.892597532774011e-6,060,0130
6,130,1,1919,501,1,7.892597532774011e-6,060,0130
6,190,2,1915,6,38,2.9991870624541245e-4,060,0190
6,190,1,1918,6,69,5.445892297614068e-4,060,0190
6,190,1,1901,501,20,1.5785195065548023e-4,060,0190
6,190,1,1926,6,80,6.314078026219209e-4,060,0190
6,190,1,1919,6,84,6.629781927530169e-4,060,0190
6,190,1,1921,6,92,7.261189730152091e-4,060,0190
6,190,2,1892,501,23,1.8152974325380227e-4,060,0190
6,190,2,1888,501,14,1.1049636545883616e-4,060,0190
6,190,2,1917,6,35,2.762409136470904e-4,060,0190
6,190,1,1925,6,71,5.603744248269548e-4,060,0190
6,190,2,1895,501,41,3.2359649884373444e-4,060,0190
6,190,1,1931,6,39,3.0781130377818643e-4,060,0190
6,190,1,1924,6,92,7.261189730152091e-4,060,0190
6,190,1,1923,6,69,5.445892297614068e-4,060,0190
6,190,2,1914,6,21,1.6574454818825423e-4,060,0190
6,190,1,1882,501,32,2.5256312104876837e-4,060,0190
6,190,1,1887,501,28,2.2099273091767232e-4,060,0190
6,190,1,1919,501,1,7.892597532774011e-6,060,0190
6,190,2,1935,6,22,1.7363714572102824e-4,060,0190
6,190,2,1881,501,13,1.0260376792606214e-4,060,0190
6,190,1,1914,6,33,2.6045571858154235e-4,060,0190
6,190,2,1880,501,13,1.0260376792606214e-4,060,0190
6,190,1,1914,15,3,2.3677792598322034e-5,060,0190
6,190,1,1914,501,4,3.1570390131096046e-5,060,0190
6,190,1,1875,501,27,2.1310013338489832e-4,060,0190
6,190,2,1906,30,1,7.892597532774011e-6,060,0190
6,190,1,1911,53,1,7.892597532774011e-6,060,0190
6,190,1,1868,501,6,4.735558519664407e-5,060,0190
6,190,1,1882,6,1,7.892597532774011e-6,060,0190
6,190,2,1915,501,1,7.892597532774011e-6,060,0190
6,190,2,1914,501,1,7.892597532774011e-6,060,0190
6,190,2,1917,15,2,1.5785195065548023e-5,060,0190
6,190,1,1924,501,2,1.5785195065548023e-5,060,0190
6,190,2,1871,501,2,1.5785195065548023e-5,060,0190
6,190,2,1860,501,1,7.892597532774011e-6,060,0190
6,190,1,1908,6,3,2.3677792598322034e-5,060,0190
6,190,1,1919,15,2,1.5785195065548023e-5,060,0190
6,190,1,1916,8,1,7.892597532774011e-6,060,0190
6,190,2,1917,501,1,7.892597532774011e-6,060,0190
6,190,1,1901,15,3,2.3677792598322034e-5,060,0190
6,190,1,1904,16,1,7.892597532774011e-6,060,0190
6,190,1,1927,49,1,7.892597532774011e-6,060,0190
6,190,1,1918,15,1,7.892597532774011e-6,060,0190
6,190,1,1923,501,1,7.892597532774011e-6,060,0190
6,190,1,1921,15,1,7.892597532774011e-6,060,0190
6,190,1,1908,15,1,7.892597532774011e-6,060,0190
6,190,1,1888,400,1,7.892597532774011e-6,060,0190
6,250,2,1890,501,13,1.0260376792606214e-4,060,0250
6,250,2,1917,6,8,6.314078026219209e-5,060,0250
6,250,1,1926,6,35,2.762409136470904e-4,060,0250
6,250,2,1901,501,9,7.10333777949661e-5,060,0250
6,250,2,1924,6,34,2.683483161143164e-4,060,0250
6,250,1,1888,501,37,2.920261087126384e-4,060,0250
6,250,1,1933,6,19,1.4995935312270623e-4,060,0250
6,250,1,1921,35,1,7.892597532774011e-6,060,0250
6,250,1,1937,6,11,8.681857286051412e-5,060,0250
6,250,1,1916,6,6,4.735558519664407e-5,060,0250
6,250,1,1892,501,8,6.314078026219209e-5,060,0250
6,250,2,1920,4,1,7.892597532774011e-6,060,0250
6,250,1,1916,501,1,7.892597532774011e-6,060,0250
6,250,1,1881,465,1,7.892597532774011e-6,060,0250
6,250,2,1918,35,2,1.5785195065548023e-5,060,0250
6,250,1,1883,501,12,9.471117039328814e-5,060,0250
6,250,1,1874,501,1,7.892597532774011e-6,060,0250
6,250,2,1929,4,1,7.892597532774011e-6,060,0250
6,250,2,1935,35,1,7.892597532774011e-6,060,0250
6,250,1,1920,4,1,7.892597532774011e-6,060,0250
6,290,1,1925,6,15,1.1838896299161017e-4,060,0290
6,290,2,1907,32,1,7.892597532774011e-6,060,0290
6,290,1,1890,501,14,1.1049636545883616e-4,060,0290
6,290,1,1896,501,7,5.524818272941808e-5,060,0290
6,290,1,1921,6,13,1.0260376792606214e-4,060,0290
6,290,2,1904,501,3,2.3677792598322034e-5,060,0290
6,290,1,1915,6,4,3.1570390131096046e-5,060,0290
6,290,2,1894,501,3,2.3677792598322034e-5,060,0290
6,290,1,1915,501,2,1.5785195065548023e-5,060,0290
6,290,2,1896,501,3,2.3677792598322034e-5,060,0290
6,290,2,1904,15,1,7.892597532774011e-6,060,0290
6,290,2,1881,501,2,1.5785195065548023e-5,060,0290
6,290,1,1906,501,2,1.5785195065548023e-5,060,0290
6,290,2,1882,501,1,7.892597532774011e-6,060,0290
6,290,2,1903,501,3,2.3677792598322034e-5,060,0290
6,290,2,1890,421,1,7.892597532774011e-6,060,0290
6,290,2,1880,501,2,1.5785195065548023e-5,060,0290
6,290,1,1908,15,1,7.892597532774011e-6,060,0290
6,310,1,1935,6,5,3.946298766387006e-5,060,0310
6,310,2,1920,6,8,6.314078026219209e-5,060,0310
6,310,1,1873,501,2,1.5785195065548023e-5,060,0310
6,310,1,1894,501,1,7.892597532774011e-6,060,0310
6,310,1,1928,6,8,6.314078026219209e-5,060,0310
6,310,2,1930,6,9,7.10333777949661e-5,060,0310
6,310,2,1893,501,4,3.1570390131096046e-5,060,0310
6,310,2,1896,501,6,4.735558519664407e-5,060,0310
6,310,2,1901,501,5,3.946298766387006e-5,060,0310
6,310,1,1934,6,2,1.5785195065548023e-5,060,0310
6,310,1,1887,501,3,2.3677792598322034e-5,060,0310
6,310,1,1892,501,1,7.892597532774011e-6,060,0310
6,310,1,1887,6,1,7.892597532774011e-6,060,0310
6,310,1,1867,501,1,7.892597532774011e-6,060,0310
6,310,2,1906,501,1,7.892597532774011e-6,060,0310
6,310,1,1908,6,1,7.892597532774011e-6,060,0310
6,310,2,1913,6,1,7.892597532774011e-6,060,0310
6,310,1,1937,6,2,1.5785195065548023e-5,060,0310
6,310,2,1903,501,1,7.892597532774011e-6,060,0310
6,370,2,1910,49,3,2.3677792598322034e-5,060,0370
6,370,2,1888,455,1,7.892597532774011e-6,060,0370
6,370,2,1918,410,1,7.892597532774011e-6,060,0370
6,370,1,1930,15,2,1.5785195065548023e-5,060,0370
6,370,2,1883,19,1,7.892597532774011e-6,060,0370
6,370,2,1912,41,2,1.5785195065548023e-5,060,0370
6,370,2,1903,6,8,6.314078026219209e-5,060,0370
6,370,1,1902,6,7,5.524818272941808e-5,060,0370
6,370,1,1922,48,2,1.5785195065548023e-5,060,0370
6,370,1,1930,501,1,7.892597532774011e-6,060,0370
6,370,2,1933,8,1,7.892597532774011e-6,060,0370
6,370,2,1935,8,1,7.892597532774011e-6,060,0370
6,370,1,1891,16,1,7.892597532774011e-6,060,0370
6,370,1,1925,4,2,1.5785195065548023e-5,060,0370
6,370,1,1931,41,1,7.892597532774011e-6,060,0370
6,370,2,1932,501,2,1.5785195065548023e-5,060,0370
6,370,1,1932,15,1,7.892597532774011e-6,060,0370
6,370,2,1922,150,1,7.892597532774011e-6,060,0370
6,370,2,1910,8,1,7.892597532774011e-6,060,0370
6,370,1,1918,30,1,7.892597532774011e-6,060,0370
6,370,1,1925,39,1,7.892597532774011e-6,060,0370
6,370,2,1927,49,8,6.314078026219209e-5,060,0370
6,370,2,1895,6,1,7.892597532774011e-6,060,0370
6,370,2,1918,15,20,1.5785195065548023e-4,060,0370
6,370,2,1898,1,2,1.5785195065548023e-5,060,0370
6,370,1,1891,56,1,7.892597532774011e-6,060,0370
6,390,1,1890,15,1,7.892597532774011e-6,060,0390
6,390,1,1923,6,3,2.3677792598322034e-5,060,0390
6,390,2,1933,6,2,1.5785195065548023e-5,060,0390
6,390,1,1928,6,1,7.892597532774011e-6,060,0390
6,390,1,1869,501,1,7.892597532774011e-6,060,0390
6,390,1,1909,6,1,7.892597532774011e-6,060,0390
6,390,2,1915,53,1,7.892597532774011e-6,060,0390
6,390,1,1890,501,1,7.892597532774011e-6,060,0390
6,390,2,1895,501,3,2.3677792598322034e-5,060,0390
6,390,1,1916,6,1,7.892597532774011e-6,060,0390
6,390,1,1899,501,2,1.5785195065548023e-5,060,0390
6,390,1,1926,6,3,2.3677792598322034e-5,060,0390
6,390,2,1920,6,2,1.5785195065548023e-5,060,0390
6,390,1,1881,501,1,7.892597532774011e-6,060,0390
6,390,2,1892,501,1,7.892597532774011e-6,060,0390
6,410,1,1901,501,2,1.5785195065548023e-5,060,0410
6,410,1,1886,501,3,2.3677792598322034e-5,060,0410
6,450,1,1887,501,1,7.892597532774011e-6,060,0450
6,450,2,1886,501,2,1.5785195065548023e-5,060,0450
6,450,1,1934,6,1,7.892597532774011e-6,060,0450
6,450,1,1884,501,1,7.892597532774011e-6,060,0450
6,450,1,1880,501,1,7.892597532774011e-6,060,0450
6,450,1,1886,501,1,7.892597532774011e-6,060,0450
6,470,2,1924,6,15,1.1838896299161017e-4,060,0470
6,470,2,1899,501,5,3.946298766387006e-5,060,0470
6,470,1,1920,6,17,1.341741580571582e-4,060,0470
6,470,1,1924,6,19,1.4995935312270623e-4,060,0470
6,470,1,1886,501,6,4.735558519664407e-5,060,0470
6,470,2,1925,6,11,8.681857286051412e-5,060,0470
6,470,1,1917,6,7,5.524818272941808e-5,060,0470
6,470,1,1922,53,2,1.5785195065548023e-5,060,0470
6,470,1,1884,501,6,4.735558519664407e-5,060,0470
6,470,2,1923,501,1,7.892597532774011e-6,060,0470
6,470,2,1915,53,1,7.892597532774011e-6,060,0470
6,470,2,1923,6,14,1.1049636545883616e-4,060,0470
6,470,2,1929,6,3,2.3677792598322034e-5,060,0470
6,470,2,1909,6,1,7.892597532774011e-6,060,0470
6,470,2,1864,501,1,7.892597532774011e-6,060,0470
6,470,1,1915,41,1,7.892597532774011e-6,060,0470
6,470,1,1885,501,5,3.946298766387006e-5,060,0470
6,470,2,1880,501,2,1.5785195065548023e-5,060,0470
6,470,2,1935,6,3,2.3677792598322034e-5,060,0470
6,470,1,1912,6,3,2.3677792598322034e-5,060,0470
6,470,2,1890,501,4,3.1570390131096046e-5,060,0470
6,470,1,1937,6,3,2.3677792598322034e-5,060,0470
6,470,2,1888,501,3,2.3677792598322034e-5,060,0470
6,470,2,1879,501,1,7.892597532774011e-6,060,0470
6,470,1,1871,501,1,7.892597532774011e-6,060,0470
6,530,2,1928,6,21,1.6574454818825423e-4,060,0530
6,530,2,1930,6,24,1.8942234078657628e-4,060,0530
6,530,1,1916,6,26,2.0520753585212429e-4,060,0530
6,530,2,1895,501,18,1.420667555899322e-4,060,0530
6,530,1,1929,6,23,1.8152974325380227e-4,060,0530
6,530,1,1913,6,18,1.420667555899322e-4,060,0530
6,530,1,1907,6,2,1.5785195065548023e-5,060,0530
6,530,2,1874,501,2,1.5785195065548023e-5,060,0530
6,530,2,1931,6,19,1.4995935312270623e-4,060,0530
6,530,1,1882,501,12,9.471117039328814e-5,060,0530
6,530,2,1901,501,10,7.892597532774011e-5,060,0530
6,530,1,1890,501,16,1.2628156052438418e-4,060,0530
6,530,1,1881,501,19,1.4995935312270623e-4,060,0530
6,530,2,1922,6,35,2.762409136470904e-4,060,0530
6,530,1,1909,6,4,3.1570390131096046e-5,060,0530
6,530,2,1909,6,5,3.946298766387006e-5,060,0530
6,530,2,1929,6,14,1.1049636545883616e-4,060,0530
6,530,1,1909,15,2,1.5785195065548023e-5,060,0530
6,530,1,1894,501,4,3.1570390131096046e-5,060,0530
6,530,2,1885,501,8,6.314078026219209e-5,060,0530
6,530,2,1922,501,1,7.892597532774011e-6,060,0530
6,530,1,1907,501,3,2.3677792598322034e-5,060,0530
6,530,2,1917,8,1,7.892597532774011e-6,060,0530
6,530,1,1866,501,2,1.5785195065548023e-5,060,0530
6,530,1,1909,501,3,2.3677792598322034e-5,060,0530
6,530,2,1909,15,1,7.892597532774011e-6,060,0530
6,530,1,1871,501,3,2.3677792598322034e-5,060,0530
6,530,2,1909,501,1,7.892597532774011e-6,060,0530
6,530,2,1934,8,1,7.892597532774011e-6,060,0530
6,530,1,1869,501,2,1.5785195065548023e-5,060,0530
6,530,2,1901,15,1,7.892597532774011e-6,060,0530
6,530,2,1917,49,1,7.892597532774011e-6,060,0530
6,550,1,1880,501,2,1.5785195065548023e-5,060,0550
6,550,1,1901,501,3,2.3677792598322034e-5,060,0550
6,550,2,1874,501,1,7.892597532774011e-6,060,0550
6,550,1,1875,501,1,7.892597532774011e-6,060,0550
6,590,2,1932,6,22,1.7363714572102824e-4,060,0590
6,590,1,1888,501,22,1.7363714572102824e-4,060,0590
6,590,1,1923,6,30,2.3677792598322033e-4,060,0590
6,590,2,1902,501,10,7.892597532774011e-5,060,0590
6,590,1,1928,6,24,1.8942234078657628e-4,060,0590
6,590,2,1936,6,7,5.524818272941808e-5,060,0590
6,590,1,1912,15,3,2.3677792598322034e-5,060,0590
6,590,1,1934,6,12,9.471117039328814e-5,060,0590
6,590,2,1904,501,6,4.735558519664407e-5,060,0590
6,590,1,1931,6,12,9.471117039328814e-5,060,0590
6,590,2,1887,501,4,3.1570390131096046e-5,060,0590
6,590,1,1938,6,7,5.524818272941808e-5,060,0590
6,590,2,1879,501,5,3.946298766387006e-5,060,0590
6,590,1,1935,6,14,1.1049636545883616e-4,060,0590
6,590,1,1912,6,6,4.735558519664407e-5,060,0590
6,590,2,1902,15,1,7.892597532774011e-6,060,0590
6,590,2,1906,501,3,2.3677792598322034e-5,060,0590
6,590,1,1914,41,2,1.5785195065548023e-5,060,0590
6,590,2,1918,41,1,7.892597532774011e-6,060,0590
6,590,2,1923,41,1,7.892597532774011e-6,060,0590
6,590,1,1915,41,1,7.892597532774011e-6,060,0590
6,590,1,1916,53,1,7.892597532774011e-6,060,0590
6,590,2,1870,501,1,7.892597532774011e-6,060,0590
6,590,2,1912,16,1,7.892597532774011e-6,060,0590
6,590,1,1921,48,1,7.892597532774011e-6,060,0590
6,590,2,1902,6,1,7.892597532774011e-6,060,0590
6,590,2,1904,6,1,7.892597532774011e-6,060,0590
6,610,2,1911,6,6,4.735558519664407e-5,060,0610
6,610,2,1933,6,17,1.341741580571582e-4,060,0610
6,610,1,1900,501,8,6.314078026219209e-5,060,0610
6,610,2,1890,501,8,6.314078026219209e-5,060,0610
6,610,2,1920,6,21,1.6574454818825423e-4,060,0610
6,610,2,1927,6,26,2.0520753585212429e-4,060,0610
6,610,1,1886,501,11,8.681857286051412e-5,060,0610
6,610,2,1927,501,1,7.892597532774011e-6,060,0610
6,610,1,1934,6,10,7.892597532774011e-5,060,0610
6,610,2,1911,501,1,7.892597532774011e-6,060,0610
6,610,1,1938,6,14,1.1049636545883616e-4,060,0610
6,610,1,1906,6,3,2.3677792598322034e-5,060,0610
6,610,1,1893,501,2,1.5785195065548023e-5,060,0610
6,610,2,1881,501,2,1.5785195065548023e-5,060,0610
6,610,2,1864,501,1,7.892597532774011e-6,060,0610
6,610,1,1866,501,1,7.892597532774011e-6,060,0610
6,610,1,1894,15,1,7.892597532774011e-6,060,0610
6,610,2,1911,15,1,7.892597532774011e-6,060,0610
6,610,1,1894,501,2,1.5785195065548023e-5,060,0610
6,610,1,1906,501,2,1.5785195065548023e-5,060,0610
6,610,1,1871,501,1,7.892597532774011e-6,060,0610
6,610,1,1900,15,1,7.892597532774011e-6,060,0610
6,610,2,1919,53,1,7.892597532774011e-6,060,0610
6,650,2,1895,501,4,3.1570390131096046e-5,060,0650
6,650,2,1930,6,3,2.3677792598322034e-5,060,0650
6,650,2,1919,6,6,4.735558519664407e-5,060,0650
6,650,2,1897,501,4,3.1570390131096046e-5,060,0650
6,650,1,1926,6,6,4.735558519664407e-5,060,0650
6,650,1,1920,16,1,7.892597532774011e-6,060,0650
6,650,2,1890,501,3,2.3677792598322034e-5,060,0650
6,650,1,1875,501,2,1.5785195065548023e-5,060,0650
6,650,2,1932,6,2,1.5785195065548023e-5,060,0650
6,650,1,1922,6,8,6.314078026219209e-5,060,0650
6,650,1,1911,6,2,1.5785195065548023e-5,060,0650
6,650,1,1886,501,3,2.3677792598322034e-5,060,0650
6,650,2,1938,6,5,3.946298766387006e-5,060,0650
6,650,1,1901,501,4,3.1570390131096046e-5,060,0650
6,650,1,1887,501,2,1.5785195065548023e-5,060,0650
6,650,2,1896,501,1,7.892597532774011e-6,060,0650
6,650,1,1900,501,2,1.5785195065548023e-5,060,0650
6,650,1,1911,501,1,7.892597532774011e-6,060,0650
6,650,1,1922,501,1,7.892597532774011e-6,060,0650
6,670,2,1934,6,55,4.340928643025706e-4,060,0670
6,670,2,1889,501,35,2.762409136470904e-4,060,0670
6,670,1,1896,501,24,1.8942234078657628e-4,060,0670
6,670,2,1930,6,72,5.682670223597288e-4,060,0670
6,670,2,1898,501,41,3.2359649884373444e-4,060,0670
6,670,1,1868,501,5,3.946298766387006e-5,060,0670
6,670,1,1908,6,10,7.892597532774011e-5,060,0670
6,670,2,1884,501,14,1.1049636545883616e-4,060,0670
6,670,2,1895,501,61,4.814484494992147e-4,060,0670
6,670,2,1878,501,11,8.681857286051412e-5,060,0670
6,670,1,1908,501,13,1.0260376792606214e-4,060,0670
6,670,1,1858,501,1,7.892597532774011e-6,060,0670
6,670,1,1908,15,1,7.892597532774011e-6,060,0670
6,670,2,1911,41,1,7.892597532774011e-6,060,0670
6,670,2,1895,15,1,7.892597532774011e-6,060,0670
6,670,2,1927,53,1,7.892597532774011e-6,060,0670
6,670,2,1920,49,2,1.5785195065548023e-5,060,0670
6,670,1,1922,41,1,7.892597532774011e-6,060,0670
6,670,1,1924,8,1,7.892597532774011e-6,060,0670
6,670,2,1916,56,1,7.892597532774011e-6,060,0670
6,670,2,1924,53,2,1.5785195065548023e-5,060,0670
6,670,2,1889,15,1,7.892597532774011e-6,060,0670
6,670,1,1896,15,1,7.892597532774011e-6,060,0670
6,670,1,1936,32,1,7.892597532774011e-6,060,0670
6,670,2,1939,32,1,7.892597532774011e-6,060,0670
6,670,1,1928,32,1,7.892597532774011e-6,060,0670
6,670,2,1916,53,2,1.5785195065548023e-5,060,0670
6,690,1,1927,6,9,7.10333777949661e-5,060,0690
6,690,1,1884,501,2,1.5785195065548023e-5,060,0690
6,690,2,1910,501,1,7.892597532774011e-6,060,0690
6,690,2,1938,6,5,3.946298766387006e-5,060,0690
6,690,1,1913,6,4,3.1570390131096046e-5,060,0690
6,690,2,1913,6,2,1.5785195065548023e-5,060,0690
6,690,1,1934,6,7,5.524818272941808e-5,060,0690
6,690,2,1936,6,8,6.314078026219209e-5,060,0690
6,690,1,1916,6,5,3.946298766387006e-5,060,0690
6,690,2,1900,501,2,1.5785195065548023e-5,060,0690
6,690,2,1907,6,1,7.892597532774011e-6,060,0690
6,690,1,1901,501,1,7.892597532774011e-6,060,0690
6,690,1,1867,501,1,7.892597532774011e-6,060,0690
6,690,1,1901,15,1,7.892597532774011e-6,060,0690
6,690,2,1907,15,1,7.892597532774011e-6,060,0690
6,690,1,1916,15,2,1.5785195065548023e-5,060,0690
6,690,2,1891,501,1,7.892597532774011e-6,060,0690
6,690,2,1907,501,1,7.892597532774011e-6,060,0690
6,690,2,1899,501,1,7.892597532774011e-6,060,0690
6,710,2,1923,6,5,3.946298766387006e-5,060,0710
6,710,1,1930,6,3,2.3677792598322034e-5,060,0710
6,710,2,1940,6,4,3.1570390131096046e-5,060,0710
6,710,1,1896,6,1,7.892597532774011e-6,060,0710
6,710,1,1873,501,4,3.1570390131096046e-5,060,0710
6,710,2,1938,6,5,3.946298766387006e-5,060,0710
6,710,1,1894,501,1,7.892597532774011e-6,060,0710
6,710,1,1896,15,1,7.892597532774011e-6,060,0710
6,710,2,1915,15,1,7.892597532774011e-6,060,0710
6,710,1,1914,15,1,7.892597532774011e-6,060,0710
6,710,2,1913,53,1,7.892597532774011e-6,060,0710
6,710,1,1935,6,1,7.892597532774011e-6,060,0710
6,710,2,1909,53,1,7.892597532774011e-6,060,0710
6,710,2,1921,25,1,7.892597532774011e-6,060,0710
6,710,1,1914,6,1,7.892597532774011e-6,060,0710
6,710,1,1928,6,3,2.3677792598322034e-5,060,0710
6,710,1,1878,501,2,1.5785195065548023e-5,060,0710
6,710,2,1892,501,1,7.892597532774011e-6,060,0710
6,710,2,1901,501,1,7.892597532774011e-6,060,0710
6,710,2,1915,6,1,7.892597532774011e-6,060,0710
6,710,1,1896,501,1,7.892597532774011e-6,060,0710
6,710,1,1907,501,1,7.892597532774011e-6,060,0710
6,710,1,1894,6,1,7.892597532774011e-6,060,0710
6,730,1,1909,15,2,1.5785195065548023e-5,060,0730
6,730,2,1902,6,1,7.892597532774011e-6,060,0730
6,730,1,1926,36,1,7.892597532774011e-6,060,0730
6,730,2,1868,501,1,7.892597532774011e-6,060,0730
6,730,1,1928,40,1,7.892597532774011e-6,060,0730
6,730,1,1920,53,2,1.5785195065548023e-5,060,0730
6,730,2,1911,15,1,7.892597532774011e-6,060,0730
6,730,1,1923,49,1,7.892597532774011e-6,060,0730
6,730,2,1902,15,1,7.892597532774011e-6,060,0730
6,730,1,1913,16,1,7.892597532774011e-6,060,0730
6,730,1,1882,502,1,7.892597532774011e-6,060,0730
6,750,1,1916,6,54,4.2620026676979663e-4,060,0750
6,750,1,1894,501,29,2.2888532845044633e-4,060,0750
6,750,2,1900,501,37,2.920261087126384e-4,060,0750
6,750,1,1884,501,63,4.972336445647627e-4,060,0750
6,750,1,1919,53,3,2.3677792598322034e-5,060,0750
6,750,1,1917,15,7,5.524818272941808e-5,060,0750
6,750,1,1916,15,3,2.3677792598322034e-5,060,0750
6,750,1,1915,49,2,1.5785195065548023e-5,060,0750
6,750,2,1888,501,23,1.8152974325380227e-4,060,0750
6,750,2,1910,6,19,1.4995935312270623e-4,060,0750
6,750,2,1910,501,11,8.681857286051412e-5,060,0750
6,750,2,1927,6,48,3.7884468157315255e-4,060,0750
6,750,1,1917,6,50,3.9462987663870056e-4,060,0750
6,750,2,1934,6,20,1.5785195065548023e-4,060,0750
6,750,1,1893,6,2,1.5785195065548023e-5,060,0750
6,750,2,1898,501,47,3.709520840403785e-4,060,0750
6,750,2,1917,56,1,7.892597532774011e-6,060,0750
6,750,2,1880,501,15,1.1838896299161017e-4,060,0750
6,750,1,1906,501,16,1.2628156052438418e-4,060,0750
6,750,2,1916,56,1,7.892597532774011e-6,060,0750
6,750,1,1879,501,32,2.5256312104876837e-4,060,0750
6,750,2,1918,6,73,5.761596198925028e-4,060,0750
6,750,1,1895,501,27,2.1310013338489832e-4,060,0750
6,750,2,1898,15,2,1.5785195065548023e-5,060,0750
6,750,1,1893,501,22,1.7363714572102824e-4,060,0750
6,750,2,1935,6,24,1.8942234078657628e-4,060,0750
6,750,1,1919,32,2,1.5785195065548023e-5,060,0750
6,750,1,1894,6,1,7.892597532774011e-6,060,0750
6,750,1,1895,15,1,7.892597532774011e-6,060,0750
6,750,1,1871,501,7,5.524818272941808e-5,060,0750
6,750,1,1930,53,1,7.892597532774011e-6,060,0750
6,750,1,1906,6,9,7.10333777949661e-5,060,0750
6,750,2,1927,501,1,7.892597532774011e-6,060,0750
6,750,2,1918,15,3,2.3677792598322034e-5,060,0750
6,750,1,1867,501,3,2.3677792598322034e-5,060,0750
6,750,2,1898,6,2,1.5785195065548023e-5,060,0750
6,750,2,1900,15,3,2.3677792598322034e-5,060,0750
6,750,1,1865,501,2,1.5785195065548023e-5,060,0750
6,750,1,1916,501,1,7.892597532774011e-6,060,0750
6,750,1,1917,501,4,3.1570390131096046e-5,060,0750
6,750,2,1910,15,2,1.5785195065548023e-5,060,0750
6,750,1,1923,49,2,1.5785195065548023e-5,060,0750
6,750,2,1921,53,4,3.1570390131096046e-5,060,0750
6,750,1,1924,53,1,7.892597532774011e-6,060,0750
6,750,1,1910,53,1,7.892597532774011e-6,060,0750
6,750,1,1931,49,1,7.892597532774011e-6,060,0750
6,750,1,1869,501,2,1.5785195065548023e-5,060,0750
6,750,2,1917,53,1,7.892597532774011e-6,060,0750
6,750,1,1895,6,2,1.5785195065548023e-5,060,0750
6,750,2,1918,501,1,7.892597532774011e-6,060,0750
6,750,1,1931,8,1,7.892597532774011e-6,060,0750
6,750,1,1906,410,1,7.892597532774011e-6,060,0750
6,750,2,1935,501,1,7.892597532774011e-6,060,0750
6,750,1,1926,49,1,7.892597532774011e-6,060,0750
6,750,1,1906,15,1,7.892597532774011e-6,060,0750
6,750,2,1915,41,1,7.892597532774011e-6,060,0750
6,770,2,1921,6,54,4.2620026676979663e-4,060,0770
6,770,1,1926,6,48,3.7884468157315255e-4,060,0770
6,770,2,1928,6,39,3.0781130377818643e-4,060,0770
6,770,1,1886,501,42,3.3148909637650847e-4,060,0770
